site,page_content,device,run,tested_url,fetch_time_utc,lighthouse_version,score,fcp_ms,lcp_ms,tbt_ms,cls,speed_index_ms
Docs7,Step-by-step instructions,mobile,4,https://upstash-context7.docs7.io/docs/docs7/components/steps,2026-09-17T10:46:04.424Z,13.4.1,91,1201.0088954078537,3301.0296513595113,138.49925871601226,0,2021.205429896584
Docs7,Step-by-step instructions,mobile,5,https://upstash-context7.docs7.io/docs/docs7/components/steps,2026-09-17T10:52:14.443Z,13.4.1,66,2111.029974569257,7381.9333546751295,259,0,4577.014894749866
Docs7,Step-by-step instructions,mobile,6,https://upstash-context7.docs7.io/docs/docs7/components/steps,2026-09-17T10:56:17.647Z,13.4.1,96,1201.0203872448901,2701.0543659863743,39,0,2256.9736965415027
Docs7,Step-by-step instructions,mobile,7,https://upstash-context7.docs7.io/docs/docs7/components/steps,2026-09-17T11:00:40.480Z,13.4.1,92,1201.012182655576,3001.0365479667284,186.99898477870192,0,1738.5251552921093
Docs7,Step-by-step instructions,mobile,8,https://upstash-context7.docs7.io/docs/docs7/components/steps,2026-09-17T11:04:41.784Z,13.4.1,94,1201.0089689944866,3001.0269069834612,65.5,0,1932.7920438435713
Docs7,Step-by-step instructions,mobile,9,https://upstash-context7.docs7.io/docs/docs7/components/steps,2026-09-17T11:09:08.494Z,13.4.1,60,2115.0261227910723,7677.216607063179,419,0,4707.262045616603
Docs7,Step-by-step instructions,mobile,10,https://upstash-context7.docs7.io/docs/docs7/components/steps,2026-09-17T11:13:24.010Z,13.4.1,91,1201.0154697124917,3301.051565708306,148.5,0,1825.8428967947225
Mintlify,Step-by-step instructions,mobile,1,https://context7.mintlify.dev/docs/docs7/components/steps,2026-09-17T09:06:05.394Z,13.4.1,53,2861.045657141132,12100.558930223744,473,0,5787.865610010506
Mintlify,Step-by-step instructions,mobile,2,https://context7.mintlify.dev/docs/docs7/components/steps,2026-09-17T09:10:03.755Z,13.4.1,58,1689.8698303362844,10832.5526199776,482.5,0,5553.7276171234635
Mintlify,Step-by-step instructions,mobile,3,https://context7.mintlify.dev/docs/docs7/components/steps,2026-09-17T09:16:11.584Z,13.4.1,54,2860.0200885688446,12033.259411542957,434,0,6116.447700129787
Mintlify,Step-by-step instructions,mobile,4,https://context7.mintlify.dev/docs/docs7/components/steps,2026-09-17T10:46:00.566Z,13.4.1,80,1678.1535308149855,4727.033476338575,164,0,2620.3417665182246
Mintlify,Step-by-step instructions,mobile,5,https://context7.mintlify.dev/docs/docs7/components/steps,2026-09-17T10:52:12.964Z,13.4.1,70,1671.3948890471524,11500.437066036517,173,0,4274.13169779322
Mintlify,Step-by-step instructions,mobile,6,https://context7.mintlify.dev/docs/docs7/components/steps,2026-09-17T10:56:16.854Z,13.4.1,56,1687.9987075614154,10928.588880429008,552.5,0,5498.467985193016
Mintlify,Step-by-step instructions,mobile,7,https://context7.mintlify.dev/docs/docs7/components/steps,2026-09-17T11:00:39.539Z,13.4.1,91,1703.58913483157,3077.0118121872447,133,0,2943.4953764899446
Mintlify,Step-by-step instructions,mobile,8,https://context7.mintlify.dev/docs/docs7/components/steps,2026-09-17T11:04:41.244Z,13.4.1,61,1685.7668912932904,7458.072104500641,434,0,4794.536970521299
Mintlify,Step-by-step instructions,mobile,9,https://context7.mintlify.dev/docs/docs7/components/steps,2026-09-17T11:09:06.628Z,13.4.1,78,1671.6809540701097,5327.035327313352,110.5,0,2391.3467248449565
Mintlify,Step-by-step instructions,mobile,10,https://context7.mintlify.dev/docs/docs7/components/steps,2026-09-17T11:13:24.230Z,13.4.1,56,1697.8365602013632,10842.574182689707,517.5,0,5623.1268993849935
Docs7,Tabbed content,desktop,1,https://upstash-context7.docs7.io/docs/docs7/components/tabs,2026-09-17T09:06:16.170Z,13.4.1,100,321.0095104422071,641.0221910318168,41.499207463149446,0.0003802657627045801,379.07306405229156
Docs7,Tabbed content,desktop,2,https://upstash-context7.docs7.io/docs/docs7/components/tabs,2026-09-17T09:09:55.442Z,13.4.1,92,321.0109133425947,561.0218266851894,228.50454722608106,0.0003802657627045801,480.9384610653942
Docs7,Tabbed content,desktop,3,https://upstash-context7.docs7.io/docs/docs7/components/tabs,2026-09-17T09:16:23.781Z,13.4.1,82,321.01520646674436,657.0253441112407,408.50760323337227,0.0003802657627045801,728.3268430249975
Docs7,Tabbed content,desktop,4,https://upstash-context7.docs7.io/docs/docs7/components/tabs,2026-09-17T10:45:55.282Z,13.4.1,88,321.00864387848407,696.0216096962102,283.5,0.0003802657627045801,543.0411021026285
Docs7,Tabbed content,desktop,5,https://upstash-context7.docs7.io/docs/docs7/components/tabs,2026-09-17T10:52:30.230Z,13.4.1,87,321.01187715013316,667.0287031128219,305,0.0003802657627045801,515.4950621571343
Docs7,Tabbed content,desktop,6,https://upstash-context7.docs7.io/docs/docs7/components/tabs,2026-09-17T10:56:04.927Z,13.4.1,93,321.0115258201712,561.0230516403424,208.99903951498578,0.0003802657627045801,417.33008598228025
Docs7,Tabbed content,desktop,7,https://upstash-context7.docs7.io/docs/docs7/components/tabs,2026-09-17T11:00:54.330Z,13.4.1,100,321.01235836755495,561.0247167351099,44.5,0.0003802657627045801,415.9752897139915
Docs7,Tabbed content,desktop,8,https://upstash-context7.docs7.io/docs/docs7/components/tabs,2026-09-17T11:04:38.551Z,13.4.1,100,321.00528101475834,661.0127624523327,56.5,0.0003802657627045801,541.0053058324052
Docs7,Tabbed content,desktop,9,https://upstash-context7.docs7.io/docs/docs7/components/tabs,2026-09-17T11:09:28.719Z,13.4.1,90,321.00854653657416,631.0178052845297,261.0028488455247,0.0003802657627045801,616.9278787169314
Docs7,Tabbed content,desktop,10,https://upstash-context7.docs7.io/docs/docs7/components/tabs,2026-09-17T11:13:21.221Z,13.4.1,97,321.0161705117266,661.0390787366726,135.99730491471223,0.0003802657627045801,538.8071257883048
Mintlify,Tabbed content,desktop,1,https://context7.mintlify.dev/docs/docs7/components/tabs,2026-09-17T09:06:20.299Z,13.4.1,96,462.81387084572486,982.0341532493064,145,0.01700899932937044,964.0702981819957
Mintlify,Tabbed content,desktop,2,https://context7.mintlify.dev/docs/docs7/components/tabs,2026-09-17T09:09:58.365Z,13.4.1,99,463.2504750647988,902.015708500568,77,0.01700899932937044,787.7896727383907
Mintlify,Tabbed content,desktop,3,https://context7.mintlify.dev/docs/docs7/components/tabs,2026-09-17T09:16:29.295Z,13.4.1,74,475.6275639380501,842.0227435229515,623.9970074311906,0.01700899932937044,1131.3838565228552
Mintlify,Tabbed content,desktop,4,https://context7.mintlify.dev/docs/docs7/components/tabs,2026-09-17T10:46:00.421Z,13.4.1,92,468.7002049524433,902.0133921714582,211.50000000000023,0.01700899932937044,883.712252244392
Mintlify,Tabbed content,desktop,5,https://context7.mintlify.dev/docs/docs7/components/tabs,2026-09-17T10:52:31.084Z,13.4.1,92,467.35449756268895,902.0225676593857,210.50000000000023,0.01700899932937044,888.7449392866503
Mintlify,Tabbed content,desktop,6,https://context7.mintlify.dev/docs/docs7/components/tabs,2026-09-17T10:56:15.355Z,13.4.1,91,469.65496863881083,982.018311157083,217.50000000000023,0.01700899932937044,872.5137458792547
Mintlify,Tabbed content,desktop,7,https://context7.mintlify.dev/docs/docs7/components/tabs,2026-09-17T11:00:56.452Z,13.4.1,73,474.7672303892652,822.0310549471693,660.9949640626211,0.01700899932937044,1254.6556634377384
Mintlify,Tabbed content,desktop,8,https://context7.mintlify.dev/docs/docs7/components/tabs,2026-09-17T11:04:39.186Z,13.4.1,86,466.70328478550755,862.0230574268608,302.99763513570633,0.01700899932937044,945.4781210870215
Mintlify,Tabbed content,desktop,9,https://context7.mintlify.dev/docs/docs7/components/tabs,2026-09-17T11:09:29.684Z,13.4.1,90,466.70405077050583,902.0183292057127,244,0.01700899932937044,914.522443502276
Mintlify,Tabbed content,desktop,10,https://context7.mintlify.dev/docs/docs7/components/tabs,2026-09-17T11:13:22.119Z,13.4.1,93,490.70714803959027,1002.0521783230275,178.99999999999977,0.01700899932937044,972.1848996968617
Docs7,Tabbed content,mobile,1,https://upstash-context7.docs7.io/docs/docs7/components/tabs,2026-09-17T09:06:06.718Z,13.4.1,59,2110.0951782242378,7819.572679538761,466,0,4708.031353726961
Docs7,Tabbed content,mobile,2,https://upstash-context7.docs7.io/docs/docs7/components/tabs,2026-09-17T09:09:49.499Z,13.4.1,70,2106.0180559626647,7319.604349908472,135,0,4724.297408385861
Docs7,Tabbed content,mobile,3,https://upstash-context7.docs7.io/docs/docs7/components/tabs,2026-09-17T09:16:22.389Z,13.4.1,62,2110.0227902102774,7734.259458653962,350,0,4834.365013333379
Docs7,Tabbed content,mobile,4,https://upstash-context7.docs7.io/docs/docs7/components/tabs,2026-09-17T10:45:52.426Z,13.4.1,87,1201.0149118634235,3076.0459782455564,321.9987573447147,0,2046.1022908541145
Docs7,Tabbed content,mobile,5,https://upstash-context7.docs7.io/docs/docs7/components/tabs,2026-09-17T10:52:24.497Z,13.4.1,93,1201.012358347165,3076.0381049037583,134.5,0,1971.8018328795513
Docs7,Tabbed content,mobile,6,https://upstash-context7.docs7.io/docs/docs7/components/tabs,2026-09-17T10:56:02.587Z,13.4.1,87,1201.011525009858,2851.0326541945974,353.5,0,1850.9349745956242
Docs7,Tabbed content,mobile,7,https://upstash-context7.docs7.io/docs/docs7/components/tabs,2026-09-17T11:00:51.184Z,13.4.1,92,1201.0085463593964,3076.026351274806,161.5,0,1833.292572031542
Docs7,Tabbed content,mobile,8,https://upstash-context7.docs7.io/docs/docs7/components/tabs,2026-09-17T11:04:28.356Z,13.4.1,90,1201.0123592395444,3301.0411974651493,179.99897006337096,0,1785.0411968360274
Docs7,Tabbed content,mobile,9,https://upstash-context7.docs7.io/docs/docs7/components/tabs,2026-09-17T11:09:20.945Z,13.4.1,92,1201.0118765026882,2851.0336500909507,221.5,0,1801.944817771146
Docs7,Tabbed content,mobile,10,https://upstash-context7.docs7.io/docs/docs7/components/tabs,2026-09-17T11:13:10.993Z,13.4.1,89,1201.0080649014271,3376.0275550798765,189.5,0,2072.0071525233125
Mintlify,Tabbed content,mobile,1,https://context7.mintlify.dev/docs/docs7/components/tabs,2026-09-17T09:06:04.378Z,13.4.1,60,3007.0166849830002,11602.515522861104,252,0,6114.584793658405
Mintlify,Tabbed content,mobile,2,https://context7.mintlify.dev/docs/docs7/components/tabs,2026-09-17T09:09:51.380Z,13.4.1,62,3007.019022015108,11622.331245602098,204,0,5816.422314789974
Mintlify,Tabbed content,mobile,3,https://context7.mintlify.dev/docs/docs7/components/tabs,2026-09-17T09:10:33.739Z,13.4.1,67,1685.7027368120193,7538.55251776492,314,0,3925.198137711972
Mintlify,Tabbed content,mobile,4,https://context7.mintlify.dev/docs/docs7/components/tabs,2026-09-17T10:45:54.112Z,13.4.1,53,1702.4936600332126,11195.326439545173,706,0,5125.66226282903
Mintlify,Tabbed content,mobile,5,https://context7.mintlify.dev/docs/docs7/components/tabs,2026-09-17T10:52:29.141Z,13.4.1,67,1710.2436872274097,7376.54901571357,288.5,0,4292.510305861382
Mintlify,Tabbed content,mobile,6,https://context7.mintlify.dev/docs/docs7/components/tabs,2026-09-17T10:56:03.195Z,13.4.1,93,1671.0169142724812,2927.019873817721,122.5,0,2609.672877148898
Mintlify,Tabbed content,mobile,7,https://context7.mintlify.dev/docs/docs7/components/tabs,2026-09-17T11:00:54.261Z,13.4.1,76,1682.7035545362185,5027.04126794884,230.5,0,2410.3739173762137
Mintlify,Tabbed content,mobile,8,https://context7.mintlify.dev/docs/docs7/components/tabs,2026-09-17T11:04:35.200Z,13.4.1,76,1690.7032629138416,4426.037333244281,353.0000000000009,0,2674.1639192635166
Mintlify,Tabbed content,mobile,9,https://context7.mintlify.dev/docs/docs7/components/tabs,2026-09-17T11:09:22.822Z,13.4.1,55,2860.016007426889,11913.38801171609,414.9999999999991,0,6047.173884262743
Mintlify,Tabbed content,mobile,10,https://context7.mintlify.dev/docs/docs7/components/tabs,2026-09-17T11:13:17.486Z,13.4.1,77,1676.1235631271943,5027.029191389474,202,0,3184.1463738057937
Docs7,Nested file tree,desktop,1,https://upstash-context7.docs7.io/docs/docs7/components/tree,2026-09-17T09:06:43.562Z,13.4.1,99,289.00012804812206,446.50023048661967,89.99998719518771,0.0013741620488135946,471.3606702100303
Docs7,Nested file tree,desktop,2,https://upstash-context7.docs7.io/docs/docs7/components/tree,2026-09-17T09:09:30.586Z,13.4.1,93,291,601,208,0.006838316794420553,541.7876078778401
Docs7,Nested file tree,desktop,3,https://upstash-context7.docs7.io/docs/docs7/components/tree,2026-09-17T09:10:58.955Z,13.4.1,94,291.00154968104675,641.0043391069308,187.99984503189535,0.0003802657627045801,631.5063150946013
Docs7,Nested file tree,desktop,4,https://upstash-context7.docs7.io/docs/docs7/components/tree,2026-09-17T10:45:38.952Z,13.4.1,99,288.00623473054685,641.0174572455313,99.99937652694541,0.0003802657627045801,720.122485992885
Docs7,Nested file tree,desktop,5,https://upstash-context7.docs7.io/docs/docs7/components/tree,2026-09-17T10:52:51.931Z,13.4.1,96,293.0015515198203,601.0040339515327,158.99984484801803,0.0003802657627045801,493.68001203671224
Docs7,Nested file tree,desktop,6,https://upstash-context7.docs7.io/docs/docs7/components/tree,2026-09-17T10:55:48.376Z,13.4.1,96,289.0000378465218,601.0000984009566,150.99999621534778,0.0003802657627045801,503.63578796807997
Docs7,Nested file tree,desktop,7,https://upstash-context7.docs7.io/docs/docs7/components/tree,2026-09-17T11:01:14.458Z,13.4.1,97,292,641,145,0.0003802657627045801,475.2596997820864
Docs7,Nested file tree,desktop,8,https://upstash-context7.docs7.io/docs/docs7/components/tree,2026-09-17T11:04:18.558Z,13.4.1,98,314,561,122,0.001589500170567331,575.9670976204063
Docs7,Nested file tree,desktop,9,https://upstash-context7.docs7.io/docs/docs7/components/tree,2026-09-17T11:09:48.125Z,13.4.1,94,290,641,199,0.0003802657627045801,607.2300555249383
Docs7,Nested file tree,desktop,10,https://upstash-context7.docs7.io/docs/docs7/components/tree,2026-09-17T11:13:01.063Z,13.4.1,91,288,641,235,0.0003802657627045801,505.8102807938121
Mintlify,Nested file tree,desktop,1,https://context7.mintlify.dev/docs/docs7/components/tree,2026-09-17T09:06:48.658Z,13.4.1,85,471.70280015094113,902.0242245707614,326.99763662724297,0.01847902409819425,1018.371857016908
Mintlify,Nested file tree,desktop,2,https://context7.mintlify.dev/docs/docs7/components/tree,2026-09-17T09:09:32.869Z,13.4.1,93,467.0447977855636,962.0206127248819,195.49999999999955,0.018754635835017366,895.6985913178515
Mintlify,Nested file tree,desktop,3,https://context7.mintlify.dev/docs/docs7/components/tree,2026-09-17T09:10:59.879Z,13.4.1,79,476.0388930689488,902.0283649519279,458.9965408595208,0.01847902409819425,1068.1069710757515
Mintlify,Nested file tree,desktop,4,https://context7.mintlify.dev/docs/docs7/components/tree,2026-09-17T10:45:43.048Z,13.4.1,89,469.7019880228085,942.0210414499452,260,0.01847902409819425,948.9498409345057
Mintlify,Nested file tree,desktop,5,https://context7.mintlify.dev/docs/docs7/components/tree,2026-09-17T10:52:52.136Z,13.4.1,90,470.8336344481836,942.0227647226453,236.49999999999955,0.01847902409819425,980.7185843532409
Mintlify,Nested file tree,desktop,6,https://context7.mintlify.dev/docs/docs7/components/tree,2026-09-17T10:55:52.560Z,13.4.1,94,462.7014909350288,942.0157805736486,188.0000000000001,0.01847902409819425,868.8065793990543
Mintlify,Nested file tree,desktop,7,https://context7.mintlify.dev/docs/docs7/components/tree,2026-09-17T11:01:17.498Z,13.4.1,79,477.9269565626469,902.0308726202034,444.99623504631654,0.01847902409819425,961.0924800363334
Mintlify,Nested file tree,desktop,8,https://context7.mintlify.dev/docs/docs7/components/tree,2026-09-17T11:04:20.913Z,13.4.1,97,461.19091030268646,982.0246857711827,106.00000000000023,0.01847902409819425,832.6772168628768
Mintlify,Nested file tree,desktop,9,https://context7.mintlify.dev/docs/docs7/components/tree,2026-09-17T11:09:49.556Z,13.4.1,95,467.58184794236604,982.0228767840922,158.50000000000023,0.01847902409819425,943.9828577104374
Mintlify,Nested file tree,desktop,10,https://context7.mintlify.dev/docs/docs7/components/tree,2026-09-17T11:13:02.756Z,13.4.1,94,464.7041708972335,942.0314792573931,185.00000000000023,0.018754635835017366,929.5619502558112
Docs7,Nested file tree,mobile,1,https://upstash-context7.docs7.io/docs/docs7/components/tree,2026-09-17T09:06:34.852Z,13.4.1,92,1351.0011755348426,3301.00335867098,21,0,2050.8106814775006
Docs7,Nested file tree,mobile,2,https://upstash-context7.docs7.io/docs/docs7/components/tree,2026-09-17T09:09:20.622Z,13.4.1,92,1351.0007412640891,3301.0021178973984,28,0,2084.295013167144
Docs7,Nested file tree,mobile,3,https://upstash-context7.docs7.io/docs/docs7/components/tree,2026-09-17T09:10:52.956Z,13.4.1,66,2263,7509.178785378662,212,0,5122.941098572819
Docs7,Nested file tree,mobile,4,https://upstash-context7.docs7.io/docs/docs7/components/tree,2026-09-17T10:45:32.042Z,13.4.1,68,2261,7319.004899101162,129,0,5230.054180922108
Docs7,Nested file tree,mobile,5,https://upstash-context7.docs7.io/docs/docs7/components/tree,2026-09-17T10:52:47.424Z,13.4.1,93,1351.000051587885,3151.00014002426,97,0,1959.9111839613308
Docs7,Nested file tree,mobile,6,https://upstash-context7.docs7.io/docs/docs7/components/tree,2026-09-17T10:55:41.108Z,13.4.1,94,1351,3076,14,0,1948.632172572417
Docs7,Nested file tree,mobile,7,https://upstash-context7.docs7.io/docs/docs7/components/tree,2026-09-17T11:01:09.884Z,13.4.1,59,2270.50403345685,7619.7422023822255,430,0,4849.928741531126
Docs7,Nested file tree,mobile,8,https://upstash-context7.docs7.io/docs/docs7/components/tree,2026-09-17T11:04:15.091Z,13.4.1,93,1351.0007422727701,3076.0019617208936,117.99994698051614,0,1828.0481652554556
Docs7,Nested file tree,mobile,9,https://upstash-context7.docs7.io/docs/docs7/components/tree,2026-09-17T11:09:42.352Z,13.4.1,70,2259.000333020044,7256.452547267424,108,0,5004.061078464079
Docs7,Nested file tree,mobile,10,https://upstash-context7.docs7.io/docs/docs7/components/tree,2026-09-17T11:12:51.769Z,13.4.1,91,1351.001612387613,3376.0047219922953,78.5,0,2930.3577674688922
Mintlify,Nested file tree,mobile,1,https://context7.mintlify.dev/docs/docs7/components/tree,2026-09-17T09:06:43.747Z,13.4.1,56,1694.8608624759436,10998.588000467276,537,0,5707.12919470584
Mintlify,Nested file tree,mobile,2,https://context7.mintlify.dev/docs/docs7/components/tree,2026-09-17T09:09:30.318Z,13.4.1,57,1694.765948758224,12093.948829661302,537,0,5099.08991117223
Mintlify,Nested file tree,mobile,3,https://context7.mintlify.dev/docs/docs7/components/tree,2026-09-17T09:10:56.548Z,13.4.1,55,1693.0895899923858,11844.876523182716,581,0,5401.613767672561
Mintlify,Nested file tree,mobile,4,https://context7.mintlify.dev/docs/docs7/components/tree,2026-09-17T10:45:34.311Z,13.4.1,62,3008.0132074577677,11643.291347378667,181,0,5818.140684811175
Mintlify,Nested file tree,mobile,5,https://context7.mintlify.dev/docs/docs7/components/tree,2026-09-17T10:52:50.855Z,13.4.1,57,3007.0212629791886,11865.836567832059,322,0,6103.119530669157
Mintlify,Nested file tree,mobile,6,https://context7.mintlify.dev/docs/docs7/components/tree,2026-09-17T10:55:46.836Z,13.4.1,63,3007.0197477471906,11473.556682973709,152,0,5863.273323427702
Mintlify,Nested file tree,mobile,7,https://context7.mintlify.dev/docs/docs7/components/tree,2026-09-17T11:01:10.079Z,13.4.1,59,1684.1512683293763,11719.39238384793,428,0,5467.3171458543675
Mintlify,Nested file tree,mobile,8,https://context7.mintlify.dev/docs/docs7/components/tree,2026-09-17T11:04:18.658Z,13.4.1,54,2860.0283349592737,11895.752885835045,458,0,6083.265018634109
Mintlify,Nested file tree,mobile,9,https://context7.mintlify.dev/docs/docs7/components/tree,2026-09-17T11:09:47.446Z,13.4.1,81,1678.9129577106396,3826.0306147286224,293.5,0,2523.1615602981306
Mintlify,Nested file tree,mobile,10,https://context7.mintlify.dev/docs/docs7/components/tree,2026-09-17T11:12:56.717Z,13.4.1,68,1683.7181977884666,9163.546315932956,189.5,0,4845.415139843811
Docs7,Release notes,desktop,1,https://upstash-context7.docs7.io/docs/docs7/components/updates,2026-09-17T09:06:56.716Z,13.4.1,97,321.01942002424926,521.0356033777904,138.99514499393763,0.001589500170567331,509.1233369606055
Docs7,Release notes,desktop,2,https://upstash-context7.docs7.io/docs/docs7/components/updates,2026-09-17T09:09:19.245Z,13.4.1,100,321.0157009336415,561.031401867283,70.4973831777263,0.0003802657627045801,372.43802712583266
Docs7,Release notes,desktop,3,https://upstash-context7.docs7.io/docs/docs7/components/updates,2026-09-17T09:11:22.435Z,13.4.1,88,321.0105368683752,661.0254640985733,290.99912192763543,0.0003802657627045801,475.74977511404796
Docs7,Release notes,desktop,4,https://upstash-context7.docs7.io/docs/docs7/components/updates,2026-09-17T10:45:29.608Z,13.4.1,94,321.0231374780259,641.0539874487273,187.99807187683132,0.0003802657627045801,453.0774557560517
Docs7,Release notes,desktop,5,https://upstash-context7.docs7.io/docs/docs7/components/updates,2026-09-17T10:52:57.967Z,13.4.1,96,321.00778262475137,661.0188080098158,155.99870289587477,0.0003802657627045801,473.6840641125937
Docs7,Release notes,desktop,6,https://upstash-context7.docs7.io/docs/docs7/components/updates,2026-09-17T10:55:37.397Z,13.4.1,97,321.0305743410472,641.0713401291101,148.9949042764921,0.0003802657627045801,438.7739472128658
Docs7,Release notes,desktop,7,https://upstash-context7.docs7.io/docs/docs7/components/updates,2026-09-17T11:01:26.739Z,13.4.1,99,321.009710182757,561.0194203655141,98.99838163620723,0.0003802657627045801,389.8099219166845
Docs7,Release notes,desktop,8,https://upstash-context7.docs7.io/docs/docs7/components/updates,2026-09-17T11:04:11.466Z,13.4.1,99,321.0082656986385,601.0179090137168,72.49862238356036,0.0003802657627045801,409.1554702497775
Docs7,Release notes,desktop,9,https://upstash-context7.docs7.io/docs/docs7/components/updates,2026-09-17T11:10:00.855Z,13.4.1,94,321.01435639675435,641.0334982590937,199.99880363360376,0.0003802657627045801,475.884719108464
Docs7,Release notes,desktop,10,https://upstash-context7.docs7.io/docs/docs7/components/updates,2026-09-17T11:12:51.794Z,13.4.1,90,321.0186540865045,623.5388626802178,261,0.0003802657627045801,842.5864423323906
Mintlify,Release notes,desktop,1,https://context7.mintlify.dev/docs/docs7/components/updates,2026-09-17T09:06:54.392Z,13.4.1,98,460.8320761967419,982.0299785991174,101.99999999999977,0.0188076057211536,797.1425163038498
Mintlify,Release notes,desktop,2,https://context7.mintlify.dev/docs/docs7/components/updates,2026-09-17T09:09:17.098Z,13.4.1,98,461.93815828881725,1022.035391730137,103.00000000000023,0.018754635835017366,707.7585676406865
Mintlify,Release notes,desktop,3,https://context7.mintlify.dev/docs/docs7/components/updates,2026-09-17T09:11:17.983Z,13.4.1,79,506.5965379679195,942.027943032195,439.4980504861254,0.01847902409819425,1108.7334658665973
Mintlify,Release notes,desktop,4,https://context7.mintlify.dev/docs/docs7/components/updates,2026-09-17T10:45:26.377Z,13.4.1,95,464.79220344905104,942.0279192066353,166.99999999999977,0.01847902409819425,1003.0313814828567
Mintlify,Release notes,desktop,5,https://context7.mintlify.dev/docs/docs7/components/updates,2026-09-17T10:52:57.450Z,13.4.1,93,489.70435569275486,922.0317175269679,195.00000000000023,0.01847902409819425,910.6655660265714
Mintlify,Release notes,desktop,6,https://context7.mintlify.dev/docs/docs7/components/updates,2026-09-17T10:55:36.662Z,13.4.1,93,464.92879641075564,982.0170797310735,200,0.018754635835017366,862.9963120976126
Mintlify,Release notes,desktop,7,https://context7.mintlify.dev/docs/docs7/components/updates,2026-09-17T11:01:25.913Z,13.4.1,98,460.52562154496195,842.0395233851527,96,0.01847902409819425,802.5451857978876
Mintlify,Release notes,desktop,8,https://context7.mintlify.dev/docs/docs7/components/updates,2026-09-17T11:04:07.551Z,13.4.1,99,459.4372986039524,602.017377539665,73.5,0.01882459977860569,836.9292056465772
Mintlify,Release notes,desktop,9,https://context7.mintlify.dev/docs/docs7/components/updates,2026-09-17T11:09:56.874Z,13.4.1,88,466.81254098361717,902.0240410685778,278.99999999999955,0.01847902409819425,935.7241732905428
Mintlify,Release notes,desktop,10,https://context7.mintlify.dev/docs/docs7/components/updates,2026-09-17T11:12:43.891Z,13.4.1,99,488.11865633352033,782.0225224158143,66.99999999999977,0.01847902409819425,762.4028633988596
Docs7,Release notes,mobile,1,https://upstash-context7.docs7.io/docs/docs7/components/updates,2026-09-17T09:06:53.580Z,13.4.1,97,1201.0087463644813,2551.0218659112033,54,0,1873.8836027444918
Docs7,Release notes,mobile,2,https://upstash-context7.docs7.io/docs/docs7/components/updates,2026-09-17T09:09:05.375Z,13.4.1,94,1201.0161830250786,2851.0458519043905,148.99865141457667,0,1778.040491178552
Docs7,Release notes,mobile,3,https://upstash-context7.docs7.io/docs/docs7/components/updates,2026-09-17T09:11:09.729Z,13.4.1,94,1201.0087462901106,3001.026238870333,95.5,0,1755.1112877233768
Docs7,Release notes,mobile,4,https://upstash-context7.docs7.io/docs/docs7/components/updates,2026-09-17T10:45:25.014Z,13.4.1,95,1202.0115809010367,2852.0328125529377,45.5,0,2317.6150484659447
Docs7,Release notes,mobile,5,https://upstash-context7.docs7.io/docs/docs7/components/updates,2026-09-17T10:52:56.446Z,13.4.1,65,2108.023002343183,7490.452460874772,287,0,4640.160441062151
Docs7,Release notes,mobile,6,https://upstash-context7.docs7.io/docs/docs7/components/updates,2026-09-17T10:55:35.066Z,13.4.1,97,1201.008860441074,2551.0221511026843,80,0,1818.1091945332241
Docs7,Release notes,mobile,7,https://upstash-context7.docs7.io/docs/docs7/components/updates,2026-09-17T11:01:23.877Z,13.4.1,62,2108.0221546216458,7612.453705997223,348.5,0,4780.986549814171
Docs7,Release notes,mobile,8,https://upstash-context7.docs7.io/docs/docs7/components/updates,2026-09-17T11:04:06.135Z,13.4.1,74,1202.0119831606648,7119.383990412989,131,0,3127.7260446010314
Docs7,Release notes,mobile,9,https://upstash-context7.docs7.io/docs/docs7/components/updates,2026-09-17T11:09:55.162Z,13.4.1,91,1201.021693030465,3226.070502349012,177.99819224746125,0,1785.3143497776794
Docs7,Release notes,mobile,10,https://upstash-context7.docs7.io/docs/docs7/components/updates,2026-09-17T11:12:42.633Z,13.4.1,61,2110.0155661400004,7704.033274239075,415.5,0,4603.144990758873
Mintlify,Release notes,mobile,1,https://context7.mintlify.dev/docs/docs7/components/updates,2026-09-17T09:06:51.446Z,13.4.1,77,1673.218997196913,5945,0,0,2826.2819908904075
Mintlify,Release notes,mobile,2,https://context7.mintlify.dev/docs/docs7/components/updates,2026-09-17T09:09:05.400Z,13.4.1,73,1689.3665323782989,4577.03245351999,394,0,2915.0803787790765
Mintlify,Release notes,mobile,3,https://context7.mintlify.dev/docs/docs7/components/updates,2026-09-17T09:11:02.281Z,13.4.1,36,1679.702121934683,6545.042004335641,9686.998481771,0,17777.42706410817
Mintlify,Release notes,mobile,4,https://context7.mintlify.dev/docs/docs7/components/updates,2026-09-17T10:45:22.695Z,13.4.1,74,1680.894901745727,4652.029351068621,368.5,0,2716.2823165118098
Mintlify,Release notes,mobile,5,https://context7.mintlify.dev/docs/docs7/components/updates,2026-09-17T10:52:54.098Z,13.4.1,85,1674.3763257636979,3827.020865496632,160.5,0,2692.63101384624
Mintlify,Release notes,mobile,6,https://context7.mintlify.dev/docs/docs7/components/updates,2026-09-17T10:55:34.871Z,13.4.1,61,3010.0173866685964,11525.236140938221,193,0,6458.645308801815
Mintlify,Release notes,mobile,7,https://context7.mintlify.dev/docs/docs7/components/updates,2026-09-17T11:01:18.915Z,13.4.1,82,1691.4156136677038,4577.046178351816,112,0,2598.3951266155304
